Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000275993.2	CU639417.2	chr21	+	6111134	6123739	8.281084	3.366547	7.597899
ENSG00000274276.4	CBSL	chr21	-	6444869	6468040	4.999406	2.169885	4.897174
ENSG00000275895.6	U2AF1L5	chr21	-	6484623	6499256	44.939220	35.578709	80.296936
ENSG00000276289.4	KCNE1B	chr21	-	7816675	7829926	0.000000	0.000000	0.000000
ENSG00000273590.4	SMIM11B	chr21	+	7744971	7777853	1.342518	4.165704	9.401501
ENSG00000277277.3	CU633980.1	chr21	-	7768884	7770591	0.234778	0.095445	0.215409
ENSG00000166351.10	POTED	chr21	+	13609858	13641585	0.000000	0.000000	0.000000
ENSG00000185272.13	RBM11	chr21	+	14216178	14228372	2.212805	0.899582	2.030250
ENSG00000155304.5	HSPA13	chr21	-	14371115	14383187	36.832664	14.973752	33.793987
ENSG00000155307.17	SAMSN1	chr21	-	14485228	14583402	3.688438	1.957740	4.418387
ENSG00000180530.10	NRIP1	chr21	-	14961235	15065815	73.473633	31.731110	71.613365
ENSG00000155313.15	USP25	chr21	+	15730025	15880069	20.029022	10.755632	24.274193
ENSG00000154639.18	CXADR	chr21	+	17512382	17593579	14.033418	7.261457	16.388250
ENSG00000154640.14	BTG3	chr21	-	17593653	17612947	22.916176	10.753905	24.270294
ENSG00000154642.10	C21orf91	chr21	-	17788967	17819386	7.098838	2.971975	6.707397
ENSG00000154645.13	CHODL	chr21	+	17901263	18267373	0.067549	0.153009	0.345323
ENSG00000154654.14	NCAM2	chr21	+	20998315	21543329	0.995821	0.404935	0.913891
ENSG00000154719.13	MRPL39	chr21	-	25585656	25607517	38.303871	17.408470	39.288860
ENSG00000154721.14	JAM2	chr21	+	25639272	25717562	7.495085	3.301172	7.450355
ENSG00000154723.12	ATP5J	chr21	-	25716503	25735673	62.564213	79.212540	178.773331
ENSG00000154727.10	GABPA	chr21	+	25734570	25772460	7.057299	6.664849	15.041778
ENSG00000166265.11	CYYR1	chr21	-	26466209	26573284	3.661607	2.593117	5.852358
ENSG00000154734.14	ADAMTS1	chr21	-	26835747	26845409	9.673524	4.529599	10.222769
ENSG00000154736.5	ADAMTS5	chr21	-	26917912	26966513	3.631252	1.476230	3.331676
ENSG00000156239.11	N6AMT1	chr21	-	28872191	28885371	2.226722	0.913062	2.060672
ENSG00000198862.13	LTN1	chr21	-	28928144	28992956	5.210298	3.360752	7.584819
ENSG00000156253.6	RWDD2B	chr21	-	29004384	29019378	16.505709	6.710141	15.143996
ENSG00000156256.14	USP16	chr21	+	29024629	29054488	19.662512	11.693294	26.390383
ENSG00000142192.20	APP	chr21	-	25880550	26171128	207.226471	332.441315	750.280762
ENSG00000156265.15	MAP3K7CL	chr21	+	29077475	29175889	2.525384	3.259692	7.356740
ENSG00000156261.12	CCT8	chr21	-	29055805	29073797	180.864120	86.502441	195.225800
ENSG00000156284.5	CLDN8	chr21	-	30214006	30216073	2.179400	0.886001	1.999601
ENSG00000156273.15	BACH1	chr21	+	29194071	29630751	2.808029	6.702691	15.127181
ENSG00000171189.17	GRIK1	chr21	-	29536933	29940022	0.000000	0.000000	0.000000
ENSG00000156299.13	TIAM1	chr21	-	31118416	31558977	7.032385	3.100222	6.996834
ENSG00000142168.14	SOD1	chr21	+	31659622	31668931	477.923401	209.382690	472.552032
ENSG00000156304.14	SCAF4	chr21	-	31671033	31732075	17.549557	7.190598	16.228329
ENSG00000142149.8	HUNK	chr21	+	31873315	32044633	3.830744	1.669517	3.767902
ENSG00000159055.3	MIS18A	chr21	-	32268219	32279069	15.288252	6.215203	14.026979
ENSG00000170262.12	MRAP	chr21	+	32291813	32314784	2.545315	1.757658	3.966827
ENSG00000142207.6	URB1	chr21	-	32311018	32393026	13.619090	5.536631	12.495522
ENSG00000166979.12	EVA1C	chr21	+	32412381	32515397	2.786212	17.833313	40.247681
ENSG00000242220.6	TCP10L	chr21	-	32574841	32587373	0.953283	0.396315	0.894435
ENSG00000265590.9	AP000275.2	chr21	-	32578822	32612281	2.556479	1.147813	2.590479
ENSG00000159079.18	C21orf59	chr21	-	32592079	32612866	31.701685	24.485701	55.261330
ENSG00000159082.17	SYNJ1	chr21	-	32628759	32728048	3.564884	1.684483	3.801679
ENSG00000159086.14	PAXBP1	chr21	-	32733899	32771858	2.885128	1.717520	3.876239
ENSG00000159110.19	IFNAR2	chr21	+	33229901	33265675	2.275345	4.798622	10.829921
ENSG00000249624.8	AP000295.1	chr21	+	33246774	33283212	3.225937	1.311455	2.959799
ENSG00000243646.9	IL10RB	chr21	+	33266358	33310187	17.689238	14.522116	32.774700
ENSG00000142166.12	IFNAR1	chr21	+	33324904	33359862	35.508308	14.711857	33.202919
ENSG00000177692.11	DNAJC28	chr21	-	33485530	33491720	1.133655	0.511758	1.154976
ENSG00000159128.14	IFNGR2	chr21	+	33402896	33479348	51.077011	26.448885	59.692009
ENSG00000142188.16	TMEM50B	chr21	-	33449135	33480011	35.614250	16.514549	37.271381
ENSG00000243927.5	MRPS6	chr21	+	34073523	34143034	46.823975	19.035564	42.961021
ENSG00000198743.6	SLC5A3	chr21	+	34073570	34106262	4.306304	1.750661	3.951036
ENSG00000180509.11	KCNE1	chr21	-	34446688	34512275	0.000000	0.000000	0.000000
ENSG00000205670.10	SMIM11A	chr21	+	34375500	34402777	1.930045	4.856118	10.959684
ENSG00000222018.1	C21orf140	chr21	-	34400317	34401072	0.023810	0.009680	0.021846
ENSG00000159200.17	RCAN1	chr21	-	34516445	34615142	1.072498	10.849768	24.486643
ENSG00000159212.12	CLIC6	chr21	+	34669389	34718227	2.666062	1.099224	2.480819
ENSG00000159131.16	GART	chr21	-	33503931	33543491	22.943953	15.112243	34.106544
ENSG00000159140.19	SON	chr21	+	33542618	33577481	66.379051	50.040100	112.934586
ENSG00000159147.17	DONSON	chr21	-	33575477	33588708	2.853432	2.033530	4.589436
ENSG00000249209.2	AP000311.1	chr21	-	33584687	33931607	0.000000	0.000000	0.000000
ENSG00000205758.11	CRYZL1	chr21	-	33589341	33643926	7.173823	16.086288	36.304848
ENSG00000205726.14	ITSN1	chr21	+	33642400	33899861	4.201241	6.299798	14.217902
ENSG00000241837.6	ATP5O	chr21	-	33903453	33915980	294.474854	121.897842	275.109009
ENSG00000159231.5	CBR3	chr21	+	36134912	36146566	6.289564	2.556925	5.770678
ENSG00000185917.13	SETD4	chr21	-	36034541	36079389	2.659068	1.827195	4.123762
ENSG00000159228.12	CBR1	chr21	+	36069941	36073166	17.107712	13.292685	30.000017
ENSG00000159216.18	RUNX1	chr21	-	34787801	36004667	20.545893	36.898857	83.276367
ENSG00000142197.12	DOPEY2	chr21	+	36156782	36294274	20.021856	11.071310	24.986639
ENSG00000159256.12	MORC3	chr21	+	36320189	36376646	12.072303	4.907808	11.076344
ENSG00000159261.10	CLDN14	chr21	-	36460621	36576569	0.124971	0.111996	0.252761
ENSG00000159259.7	CHAF1B	chr21	+	36385378	36419015	4.436161	1.803453	4.070180
ENSG00000159263.15	SIM2	chr21	+	36699134	36749917	0.000000	0.000000	0.000000
ENSG00000183145.8	RIPPLY3	chr21	+	37006563	37019659	0.372707	0.151518	0.341959
ENSG00000159267.14	HLCS	chr21	-	36750888	36990236	4.333013	6.979453	15.751801
ENSG00000185808.13	PIGP	chr21	-	37059170	37073170	4.466202	6.910148	15.595387
ENSG00000157538.13	DSCR3	chr21	-	37223420	37267532	32.743996	14.080851	31.778816
ENSG00000182670.13	TTC3	chr21	+	37073251	37203112	41.395092	39.086987	88.214706
ENSG00000157540.19	DYRK1A	chr21	+	37367577	37517450	2.915681	4.214107	9.510740
ENSG00000157542.9	KCNJ6	chr21	-	37607376	37916446	0.307457	0.124992	0.282092
ENSG00000157551.17	KCNJ15	chr21	+	38157034	38307357	0.076930	0.802937	1.812133
ENSG00000157554.18	ERG	chr21	-	38380027	38661780	5.434318	3.671107	8.285254
ENSG00000157557.11	ETS2	chr21	+	38805307	38824955	32.832607	17.144808	38.693802
ENSG00000183527.11	PSMG1	chr21	-	39174769	39183851	19.870010	8.378285	18.908800
ENSG00000185658.13	BRWD1	chr21	-	39184176	39313819	4.473604	7.586485	17.121799
ENSG00000205581.10	HMGN1	chr21	-	39342315	39349647	172.317200	79.835487	180.179260
ENSG00000183067.5	IGSF5	chr21	+	39745407	39802096	0.102614	0.041716	0.094148
ENSG00000182093.14	WRB	chr21	+	39380244	39428528	4.936504	10.203232	23.027489
ENSG00000157578.13	LCA5L	chr21	-	39405844	39445803	0.614949	1.362890	3.075883
ENSG00000185437.13	SH3BGR	chr21	+	39445855	39515506	1.042633	4.057209	9.156642
ENSG00000183778.17	B3GALT5	chr21	+	39556442	39673137	0.018288	0.027689	0.062490
ENSG00000171587.14	DSCAM	chr21	-	40010999	40847139	0.065874	0.026858	0.060616
ENSG00000183844.16	FAM3B	chr21	+	41316734	41357431	0.894495	0.422796	0.954201
ENSG00000182240.15	BACE2	chr21	+	41167801	41282518	20.126753	17.322470	39.094769
ENSG00000280109.2	PLAC4	chr21	-	41175231	41180818	0.000000	0.000000	0.000000
ENSG00000183486.12	MX2	chr21	+	41361943	41408943	4.593447	3.910470	8.825470
ENSG00000184012.11	TMPRSS2	chr21	-	41464551	41531116	1.730451	0.838450	1.892282
ENSG00000157601.13	MX1	chr21	+	41420515	41459214	7.121501	7.354110	16.597357
ENSG00000183421.11	RIPK4	chr21	-	41739369	41767106	6.698983	2.824208	6.373904
ENSG00000141956.13	PRDM15	chr21	-	41798225	41879482	0.369124	0.551611	1.244922
ENSG00000157617.16	C2CD2	chr21	-	41885112	41953890	7.996444	3.369581	7.604745
ENSG00000173276.13	ZBTB21	chr21	-	41986831	42010387	3.198448	2.202702	4.971238
ENSG00000160179.18	ABCG1	chr21	+	42199689	42297244	9.868599	37.349777	84.294029
ENSG00000160181.8	TFF2	chr21	-	42346357	42351128	12.310718	5.004733	11.295090
ENSG00000160180.15	TFF3	chr21	-	42311667	42315651	751.130615	371.439240	838.294495
ENSG00000160185.14	UBASH3A	chr21	+	42403447	42447681	0.496714	0.208625	0.470842
ENSG00000160182.2	TFF1	chr21	-	42362282	42366594	4991.550781	2029.238159	4579.750488
ENSG00000160183.13	TMPRSS3	chr21	-	42371890	42396846	107.087013	70.013222	158.011566
ENSG00000160191.17	PDE9A	chr21	+	42653750	42775509	0.784011	0.331272	0.747643
ENSG00000160188.9	RSPH1	chr21	-	42472486	42496354	16.474825	8.214364	18.538849
ENSG00000160190.13	SLC37A1	chr21	+	42496018	42581440	4.745915	5.382144	12.146865
ENSG00000160193.11	WDR4	chr21	-	42843094	42879555	4.043005	2.581078	5.825188
ENSG00000160194.17	NDUFV3	chr21	+	42893265	42913304	15.359371	14.915792	33.663177
ENSG00000160199.14	PKNOX1	chr21	+	42974510	43033931	7.775131	3.376079	7.619411
ENSG00000160200.17	CBS	chr21	-	43053191	43076943	4.797377	2.729859	6.160968
ENSG00000160201.11	U2AF1	chr21	-	43092956	43107587	15.835964	31.875036	71.938194
ENSG00000142178.7	SIK1	chr21	-	43414515	43427128	8.180921	3.325827	7.505999
ENSG00000160207.8	HSF2BP	chr21	-	43529192	43659493	1.294084	0.528583	1.192950
ENSG00000234289.5	H2BFS	chr21	+	43565189	43565648	4.928503	2.003607	4.521904
ENSG00000160208.12	RRP1B	chr21	+	43659548	43696079	21.440865	8.716453	19.672005
ENSG00000160209.18	PDXK	chr21	+	43719094	43762307	37.080654	30.338289	68.469933
ENSG00000160213.6	CSTB	chr21	-	43772511	43776445	69.656517	32.660778	73.711525
ENSG00000160214.12	RRP1	chr21	+	43789513	43805293	24.422901	9.928754	22.408026
ENSG00000160216.18	AGPAT3	chr21	+	43865186	43986536	3.218512	22.580332	50.961140
ENSG00000160218.12	TRAPPC10	chr21	+	44012319	44106552	12.809623	6.083694	13.730180
ENSG00000241945.7	PWP2	chr21	+	44107290	44131181	8.388534	3.410229	7.696484
ENSG00000160221.16	C21orf33	chr21	+	44133605	44145723	29.326633	18.502998	41.759079
ENSG00000160223.16	ICOSLG	chr21	-	44222991	44240966	4.262609	2.803655	6.327518
ENSG00000142182.8	DNMT3L	chr21	-	44246339	44262216	0.000000	0.000000	0.000000
ENSG00000160224.16	AIRE	chr21	+	44285880	44298219	0.000000	0.000000	0.000000
ENSG00000160226.15	C21orf2	chr21	-	44328944	44339402	21.557270	14.401733	32.503006
ENSG00000141959.16	PFKL	chr21	+	44300051	44327376	234.290176	96.840721	218.558060
ENSG00000160233.7	LRRC3	chr21	+	44455486	44462196	2.158913	0.877673	1.980804
ENSG00000142185.16	TRPM2	chr21	+	44350163	44443081	6.592271	6.866604	15.497116
ENSG00000184787.18	UBE2G2	chr21	-	44768580	44802019	32.193241	13.509730	30.489864
ENSG00000184900.15	SUMO3	chr21	-	44805617	44818129	109.981522	67.013283	151.241058
ENSG00000183255.11	PTTG1IP	chr21	-	44849585	44873903	505.061798	226.807312	511.877319
ENSG00000160256.12	FAM207A	chr21	+	44940010	44976989	27.970116	13.645325	30.795887
ENSG00000160255.17	ITGB2	chr21	-	44885953	44931989	30.943760	60.956055	137.570602
ENSG00000197381.15	ADARB1	chr21	+	45074600	45226560	0.879640	4.838745	10.920475
ENSG00000186866.16	POFUT2	chr21	-	45263928	45287898	12.609744	9.307686	21.006348
ENSG00000183570.16	PCBP3	chr21	+	45643694	45942454	0.407813	0.489417	1.104556
ENSG00000182871.14	COL18A1	chr21	+	45405137	45513720	38.836834	45.538273	102.774506
ENSG00000173638.18	SLC19A1	chr21	-	45493572	45544411	2.721581	6.660286	15.031479
ENSG00000142156.14	COL6A1	chr21	+	45981737	46005050	411.957397	202.356537	456.694794
ENSG00000160284.14	SPATC1L	chr21	-	46161148	46184476	14.234426	11.288223	25.476185
ENSG00000160285.14	LSS	chr21	-	46188141	46228824	26.971090	13.166396	29.715000
ENSG00000160298.17	C21orf58	chr21	-	46300430	46323875	0.709195	0.455214	1.027364
ENSG00000160294.10	MCM3AP	chr21	-	46235126	46286297	23.270193	11.424852	25.784542
ENSG00000182362.13	YBEY	chr21	+	46286337	46297751	20.057499	10.939098	24.688253
ENSG00000142173.14	COL6A2	chr21	+	46098097	46132849	121.033943	246.402893	556.102234
ENSG00000160299.16	PCNT	chr21	+	46324122	46445769	5.507576	2.441941	5.511171
ENSG00000160307.9	S100B	chr21	-	46598962	46605208	4.714088	3.153490	7.117055
ENSG00000160305.17	DIP2A	chr21	+	46458899	46569852	9.472738	4.199099	9.476871
ENSG00000160310.17	PRMT2	chr21	+	46635167	46665124	11.665065	31.361683	70.779617
ENSG00000198062.14	POTEH	chr22	+	15690026	15721631	0.000000	0.000000	0.000000
ENSG00000183307.3	TMEM121B	chr22	-	17116299	17121367	0.672519	0.279749	0.631361
ENSG00000177663.13	IL17RA	chr22	+	17084959	17115694	15.818802	6.433375	14.519368
ENSG00000069998.12	HDHD5	chr22	-	17137511	17165287	35.713566	15.248456	34.413967
ENSG00000093072.15	ADA2	chr22	-	17178790	17221989	6.851166	4.271752	9.640840
ENSG00000099954.18	CECR2	chr22	+	17359949	17558149	0.000000	0.000000	0.000000
ENSG00000182902.13	SLC25A18	chr22	+	17563439	17590994	2.877617	1.169851	2.640215
ENSG00000015475.18	BID	chr22	-	17734138	17774665	15.643631	9.015060	20.345924
ENSG00000131100.12	ATP6V1E1	chr22	-	17592136	17628818	175.308182	83.790321	189.104858
ENSG00000099968.17	BCL2L13	chr22	+	17628916	17730855	25.505051	17.701578	39.950371
ENSG00000243156.7	MICAL3	chr22	-	17787649	18024559	4.135293	5.712341	12.892079
ENSG00000184979.9	USP18	chr22	+	18149899	18177397	9.226722	3.750981	8.465522
ENSG00000215193.12	PEX26	chr22	+	18077920	18105396	2.313617	3.922266	8.852091
ENSG00000183785.14	TUBA8	chr22	+	18110331	18146554	0.026947	0.075344	0.170042
ENSG00000274252.1	GGTLC3	chr22	-	18516344	18518161	0.000000	0.000000	0.000000
ENSG00000278558.4	TMEM191B	chr22	+	18527802	18530459	0.965774	0.651405	1.470143
ENSG00000275793.1	RIMBP3	chr22	-	18605815	18611919	0.437783	0.177974	0.401666
ENSG00000183628.12	DGCR6	chr22	+	18906028	18912088	9.836417	9.695019	21.880512
ENSG00000283809.1	AC007326.4	chr22	+	18906238	18947732	0.052842	0.021482	0.048483
ENSG00000100033.16	PRODH	chr22	-	18912777	18936553	2.376747	1.494543	3.373006
ENSG00000070413.19	DGCR2	chr22	-	19036282	19122454	91.683220	61.558163	138.929520
ENSG00000100056.11	ESS2	chr22	-	19130279	19144684	7.287648	2.962681	6.686421
ENSG00000206203.4	TSSK2	chr22	+	19130808	19132623	0.475220	0.193193	0.436015
ENSG00000070371.15	CLTCL1	chr22	-	19179473	19291716	2.158271	0.914906	2.064835
ENSG00000100075.9	SLC25A1	chr22	-	19175575	19178830	159.504211	75.377457	170.117996
ENSG00000100084.14	HIRA	chr22	-	19330698	19431733	25.277943	10.280012	23.200773
ENSG00000185608.8	MRPL40	chr22	+	19431902	19436075	52.108868	21.184057	47.809914
ENSG00000242259.8	C22orf39	chr22	-	19440886	19448232	4.988955	8.684470	19.599823
ENSG00000070010.18	UFD1	chr22	-	19449910	19479215	39.848198	27.019691	60.980247
ENSG00000093009.9	CDC45	chr22	+	19479459	19520612	1.834653	1.079990	2.437410
ENSG00000184113.9	CLDN5	chr22	-	19523024	19527545	3.400755	1.994345	4.501000
ENSG00000184702.18	SEPT5	chr22	+	19714464	19723319	19.200603	20.134365	45.440884
ENSG00000203618.5	GP1BB	chr22	+	19722945	19724771	5.634737	2.290715	5.169874
ENSG00000184058.13	TBX1	chr22	+	19756703	19783593	22.964334	12.592574	28.419950
ENSG00000185838.13	GNB1L	chr22	-	19783224	19854939	1.809845	2.768245	6.247603
ENSG00000215012.8	RTL10	chr22	-	19846138	19854896	18.400423	7.825490	17.661205
ENSG00000184470.20	TXNRD2	chr22	-	19875517	19941992	8.147932	19.013092	42.910297
ENSG00000093010.13	COMT	chr22	+	19941607	19969975	12.687758	46.914410	105.880280
ENSG00000099889.13	ARVCF	chr22	-	19969896	20016808	12.566469	6.486603	14.639496
ENSG00000183597.15	TANGO2	chr22	+	20017014	20065926	3.304435	11.826302	26.690565
ENSG00000128191.15	DGCR8	chr22	+	20080232	20111875	7.489206	6.499331	14.668222
ENSG00000099899.14	TRMT2A	chr22	-	20111866	20117392	11.791386	5.504632	12.423304
ENSG00000099901.16	RANBP1	chr22	+	20115938	20127357	19.019249	25.880808	58.409927
ENSG00000040608.13	RTN4R	chr22	-	20241415	20268531	3.355979	1.592025	3.593012
ENSG00000099904.15	ZDHHC8	chr22	+	20129456	20148007	6.664376	6.599823	14.895020
ENSG00000161133.16	USP41	chr22	-	20363621	20390758	0.000000	0.000000	0.000000
ENSG00000128185.9	DGCR6L	chr22	-	20314276	20320080	130.641510	54.262920	122.464996
ENSG00000185252.18	ZNF74	chr22	+	20394115	20408461	6.629494	3.633348	8.200038
ENSG00000244486.8	SCARF2	chr22	-	20424815	20437826	19.217979	7.827943	17.666742
ENSG00000099910.16	KLHL22	chr22	-	20441519	20495883	9.855048	10.052847	22.688089
ENSG00000099917.17	MED15	chr22	+	20495913	20587632	5.315737	25.187582	56.845398
ENSG00000241973.10	PI4KA	chr22	-	20707691	20859417	41.295609	19.429565	43.850235
ENSG00000099937.10	SERPIND1	chr22	+	20773879	20787720	0.000000	0.000000	0.000000
ENSG00000099940.11	SNAP29	chr22	+	20858983	20891218	9.641596	14.352039	32.390858
ENSG00000099942.12	CRKL	chr22	+	20917426	20953749	44.087326	17.923021	40.450146
ENSG00000183773.15	AIFM3	chr22	+	20965108	20981360	0.678202	0.357144	0.806032
ENSG00000099949.18	LZTR1	chr22	+	20982013	20999038	27.892870	11.996739	27.075224
ENSG00000184436.11	THAP7	chr22	-	20999772	21002196	37.052738	17.391567	39.250713
ENSG00000099957.16	P2RX6	chr22	+	21015027	21028830	0.141036	0.057336	0.129401
ENSG00000099960.12	SLC7A4	chr22	-	21028718	21032840	13.792808	5.935875	13.396568
ENSG00000133475.17	GGT2	chr22	-	21207973	21227637	0.000000	0.000000	0.000000
ENSG00000274600.1	RIMBP3B	chr22	+	21383374	21389478	0.329675	0.134024	0.302477
ENSG00000169635.9	HIC2	chr22	+	21417404	21451463	0.341862	0.579165	1.307108
ENSG00000206140.10	TMEM191C	chr22	+	21467140	21469935	1.739421	0.783296	1.767806
ENSG00000183246.6	RIMBP3C	chr22	-	21545357	21551461	0.254440	0.109179	0.246405
ENSG00000185651.14	UBE2L3	chr22	+	21549447	21624034	8.649147	32.913170	74.281143
ENSG00000161179.13	YDJC	chr22	-	21628089	21630064	31.505552	13.662198	30.833967
ENSG00000128228.4	SDF2L1	chr22	+	21642261	21644298	109.640465	44.572639	100.595184
ENSG00000100023.18	PPIL2	chr22	+	21666009	21700015	12.034049	9.210966	20.788063
ENSG00000100027.14	YPEL1	chr22	-	21697544	21735834	2.295632	2.344452	5.291152
ENSG00000100030.14	MAPK1	chr22	-	21754500	21867680	34.420269	15.765924	35.581829
ENSG00000100034.13	PPM1F	chr22	-	21919420	21952837	10.518593	5.920588	13.362069
ENSG00000100038.19	TOP3B	chr22	-	21957025	21982816	2.516228	3.996139	9.018812
ENSG00000275004.3	ZNF280B	chr22	-	22484421	22509154	0.037393	0.015207	0.034320
ENSG00000185686.17	PRAME	chr22	-	22547701	22559340	0.000000	0.000000	0.000000
ENSG00000100121.12	GGTLC2	chr22	+	22644475	22647903	0.000000	0.000000	0.000000
ENSG00000254709.7	IGLL5	chr22	+	22887780	22896107	234.503677	96.059761	216.795532
ENSG00000100218.11	RSPH14	chr22	-	23059415	23145021	0.000000	0.000000	0.000000
ENSG00000128266.8	GNAZ	chr22	+	23070361	23125037	3.717072	1.511118	3.410415
ENSG00000100228.12	RAB36	chr22	+	23145326	23164350	1.097224	1.074497	2.425014
ENSG00000128322.6	IGLL1	chr22	-	23573125	23580308	0.000000	0.000000	0.000000
ENSG00000189269.12	DRICH1	chr22	-	23608452	23632321	0.000000	0.000000	0.000000
ENSG00000159496.14	RGL4	chr22	+	23688142	23699176	0.000000	0.000000	0.000000
ENSG00000128218.7	VPREB3	chr22	-	23752743	23754468	0.337705	0.137289	0.309845
ENSG00000187792.4	ZNF70	chr22	-	23738678	23751092	1.147314	0.466423	1.052661
ENSG00000186716.20	BCR	chr22	+	23180210	23318037	25.526197	13.717093	30.957859
ENSG00000169314.14	C22orf15	chr22	+	23763054	23765861	0.000000	0.000000	0.000000
ENSG00000250479.8	CHCHD10	chr22	-	23765834	23768443	33.739094	20.675718	46.662651
ENSG00000099953.9	MMP11	chr22	+	23772819	23784316	202.976639	82.517021	186.231171
ENSG00000099956.18	SMARCB1	chr22	+	23786963	23834516	106.831329	46.440002	104.809593
ENSG00000099958.14	DERL3	chr22	-	23834503	23839012	5.579282	7.402184	16.705854
ENSG00000133433.10	GSTT2B	chr22	-	23957414	23961186	1.892132	0.769217	1.736032
ENSG00000133460.19	SLC2A11	chr22	+	23856703	23886309	3.429771	4.168124	9.406962
ENSG00000251357.4	AP000350.4	chr22	+	23862188	23895223	10.437429	4.243176	9.576346
ENSG00000240972.1	MIF	chr22	+	23894004	23895226	1907.748657	775.565796	1750.360352
ENSG00000099974.7	DDTL	chr22	+	23966901	23972532	15.396655	6.259273	14.126439
ENSG00000099977.13	DDT	chr22	-	23971365	23980469	14.294245	33.432117	75.452339
ENSG00000099984.11	GSTT2	chr22	+	23980123	23983911	1.302932	0.529687	1.195441
ENSG00000099991.17	CABIN1	chr22	+	24011192	24178628	5.934526	13.635780	30.774343
ENSG00000099994.10	SUSD2	chr22	+	24181259	24189110	195.143097	79.332413	179.043900
ENSG00000099998.17	GGT5	chr22	-	24219654	24245142	214.886322	106.673309	240.749054
ENSG00000128271.21	ADORA2A	chr22	+	24423597	24442360	0.600621	1.063439	2.400056
